id_veiculo	id_acidente	tipo_veiculo	placa	sexo_condutor	idade_condutor	categoria_habilitacao	usa_cinto_seguranca	estado_alcoolizacao	escolaridade
1	D091601149	MO	DXO6741	M	47	SI	X	BR	3
2	D091601149	AU	DUF5864	M	41	SI	X	BR	3
1	D091601150	CM	EQK9074	M	41	SI	X	BR	3
1	D091601151	AU	FNN9573	F	30	SI	X	BR	7
2	D091601151	AU	EGS5881	M	76	SI	X	BR	3
3	D091601151	AU	EBO7926	M	46	SI	X	BR	6
1	D091601152	AU	FFN5295	M	39	SI	X	BR	3
2	D091601152	AU	FGC5973	M	30	SI	X	BR	5
1	D091601153	AU	DUJ8502	M	45	SI	X	BR	5
1	D091601154	MO	DOI3182	M	25	SI	X	BR	5
2	D091601154	AU	FQP1256	M	22	SI	X	BR	1
1	D091601155	AU	DRU6067	M	89	SI	X	BR	8
2	D091601155	CM	EXY0980	M	35	SI	X	BR	5
1	D091601156	AU	FWC1296	M	22	HA	X	BR	5
2	D091601156	AU	DDA6911	M	23	SI	X	BR	5
1	D091601157	MO	DGS8415	M	30	SI	X	BR	8
2	D091601157	AU	EMU3449	M	77	SI	X	BR	3
1	D091601158	MO	DRX5702	M	SI	SI	X	BR	8
2	D091601158	AU	FOA3618	F	42	SI	X	BR	5
1	D091601159	MO	FFJ3688	F	31	SI	X	BR	7
2	D091601159	AU	KYV3062	M	72	SI	X	BR	8
1	D091601160	MO	HDU3463	M	37	SI	X	BR	3
2	D091601160	OU	FVU3994	M	45	SI	X	BR	8
1	D091601161	AU	       	X	SI	SI	X	BR	8
2	D091601161	BI	       	M	55	NE	X	BR	3
1	D091601162	BI	       	M	18	NE	X	BR	3
1	D091601163	ON	FYH1341	M	45	HA	X	BR	5
1	D101600001	MO	FHS6827	F	24	SI	X	BR	5
2	D101600001	MO	EXH0417	M	42	SI	X	BR	5
1	D101600002	AU	FES0473	M	SI	SI	X	BR	8
2	D101600002	CA	EIM6954	M	39	SI	X	BR	3
1	D101600003	MO	FRI3549	M	22	SI	X	BR	3
2	D101600003	ON	       	X	SI	SI	X	BR	8
1	D101600004	AU	FOI8543	M	33	SI	X	BR	5
2	D101600004	AU	CHO2271	M	55	SI	X	BR	3
1	D101600005	SI	       	X	SI	SI	X	BR	8
1	D101600006	MO	DZU3043	M	36	SI	X	BR	3
1	D101600007	MO	DCS7320	M	38	SI	X	BR	5
2	D101600007	AU	EEX3438	M	61	SI	X	BR	5
1	D101600008	MO	FFQ9256	M	36	SI	X	BR	7
2	D101600008	AU	EYB4042	X	SI	SI	X	BR	8
1	D101600009	MO	EHM2220	M	26	SI	X	BR	5
2	D101600009	AU	       	X	SI	SI	X	BR	8
1	D101600010	AU	DRD2214	F	35	SI	X	BR	5
1	D101600011	AU	FVV7773	X	SI	SI	X	BR	8
1	D101600012	AU	SI     	F	34	SI	X	BR	8
2	D101600012	MO	JQL6536	M	SI	SI	X	BR	8
1	D101600013	MO	DWY3924	M	30	HA	X	BR	3
1	D101600014	MO	EJQ3774	M	55	SI	X	BR	7
2	D101600014	AU	EMH0422	F	30	SI	X	BR	7
1	D101600015	MO	DYY5173	M	37	SI	X	BR	7
1	D101600016	AU	MQF3745	M	29	HA	X	BR	5
1	D101600017	AU	EZJ0211	M	54	SI	X	BR	8
2	D101600017	AU	DVI4106	M	54	SI	X	BR	8
1	D101600018	OU	ECT1271	M	37	SI	X	BR	7
1	D101600019	MO	FQE5179	F	34	SI	X	BR	8
2	D101600019	AU	FKO8357	M	29	SI	X	BR	8
1	D101600020	MO	NMB1128	M	23	SI	X	BR	3
2	D101600020	AU	EQH2471	F	56	SI	X	BR	7
1	D101600021	MO	FQA5167	M	51	SI	X	BR	5
2	D101600021	AU	DYA4046	M	39	SI	X	BR	5
1	D101600022	AU	FRW1032	F	57	SI	X	BR	7
2	D101600022	MC	EFW1747	X	SI	SI	X	BR	8
1	D101600023	AU	FDG9446	F	25	SI	X	BR	5
2	D101600023	AU	EBY5706	M	37	SI	X	BR	5
3	D101600023	AU	FEP0838	M	42	SI	X	BR	7
4	D101600023	AU	CPC6215	M	40	SI	X	BR	7
1	D101600024	MO	ECR7951	M	41	SI	X	BR	7
2	D101600024	AU	GAW4141	M	SI	SI	X	BR	8
1	D101600025	MO	DOU6347	M	22	SI	X	BR	8
2	D101600025	AU	SI     	X	SI	SI	X	BR	8
1	D101600026	MO	EOU4899	M	38	SI	X	BR	5
1	D101600027	SI	SI     	X	SI	SI	X	BR	8
1	D101600028	MO	FIF6572	M	40	SI	X	BR	5
2	D101600028	AU	EQB2046	M	23	SI	X	BR	3
1	D101600029	AU	FTC9102	M	36	SI	X	BR	7
1	D101600030	AU	HHR7027	M	19	IN	X	BR	4
1	D101600031	AU	FYV7453	M	64	SI	X	BR	2
2	D101600031	AU	CXS4772	M	36	IN	X	BR	5
1	D101600032	MO	FWU3109	M	29	SI	X	BR	5
2	D101600032	CM	EDZ8065	M	51	SI	X	BR	3
1	D101600033	AU	FGI7240	M	72	HA	X	BR	5
2	D101600033	AU	DPS0026	F	40	SI	X	BR	7
1	D101600034	MO	DVV7579	M	19	HA	X	BR	3
1	D101600035	AU	DFF7565	M	45	SI	X	BR	2
2	D101600035	CA	CYB2937	M	40	SI	X	BR	2
1	D101600036	OU	FJP7389	M	41	HA	X	BR	5
2	D101600036	BI	SI     	M	27	NE	X	BR	3
1	D101600037	AU	ALZ9810	X	SI	SI	X	BR	8
1	D101600038	MO	FGE2549	M	46	SI	X	BR	3
2	D101600038	SI	       	X	SI	SI	X	BR	8
1	D101600039	AU	EEH7441	F	34	SI	X	BR	7
2	D101600039	BI	SI     	M	34	NE	X	BR	5
1	D101600040	ON	FFO5506	M	27	SI	X	BR	4
1	D101600041	MO	DZM0269	M	22	IN	X	BR	5
2	D101600041	AU	EJK5168	M	54	SI	X	BR	7
3	D101600041	AU	FVV0115	M	40	SI	X	BR	5
1	D101600042	MO	EQR4777	M	17	IN	X	BR	3
2	D101600042	AU	EZL2697	M	33	SI	X	BR	3
1	D101600043	MO	DYZ0529	M	63	SI	X	BR	5
2	D101600043	CM	FJE3568	M	47	HA	X	BR	3
1	D101600044	AU	EPD3197	F	18	SI	X	BR	3
2	D101600044	MO	SI     	M	36	SI	X	BR	3
1	D101600045	MO	BYZ3584	M	29	SI	X	BR	8
2	D101600045	SI	SI     	X	SI	SI	X	BR	8
1	D101600046	AU	BRK2411	M	22	SI	X	BR	3
2	D101600046	CM	OHI1805	X	SI	SI	X	BR	8
1	D101600047	MO	DYX1602	F	33	HA	X	BR	5
2	D101600047	MO	DZN3028	M	33	HA	X	BR	8
1	D101600048	AU	DSS2818	M	21	SI	X	BR	5
2	D101600048	AU	DAU8089	F	31	SI	X	BR	5
1	D101600049	AU	FKT6586	F	49	SI	X	BR	8
2	D101600049	CM	DAK2307	M	21	SI	X	BR	4
1	D101600050	MO	EXD3265	M	49	SI	X	BR	7
2	D101600050	CM	NSW1346	X	SI	SI	X	BR	8
1	D101600051	ON	ELW6614	M	35	SI	X	BR	8
2	D101600051	AU	SI     	X	SI	SI	X	BR	8
1	D101600052	MO	DZN1304	M	33	SI	X	BR	5
2	D101600052	AU	DLF7307	M	23	SI	X	BR	5
1	D101600053	AU	FEB8448	M	37	SI	X	BR	5
1	D101600054	MO	FXC6620	M	22	IN	X	BR	3
2	D101600054	AU	CFY5769	M	31	HA	X	BR	5
1	D101600055	AU	GSP8187	M	26	SI	X	BR	6
2	D101600055	MO	SI     	M	26	IN	X	BR	5
1	D101600056	CM	DSI4185	M	SI	SI	X	BR	8
1	D101600057	MO	EKB3560	M	45	SI	X	BR	8
2	D101600057	AU	       	X	SI	SI	X	BR	8
1	D101600058	CM	       	X	SI	SI	X	BR	8
2	D101600058	AU	EFU9903	X	SI	SI	X	BR	8
3	D101600058	AU	FDO6394	M	54	SI	X	BR	8
1	D101600059	AU	FWA3178	M	31	SI	X	BR	7
1	D101600060	AU	FGM6753	M	53	SI	X	BR	7
2	D101600060	AU	FMX2683	M	34	SI	X	BR	7
1	D101600061	MO	PJM7745	M	26	SI	X	BR	8
2	D101600061	AU	CPO8054	M	34	SI	X	BR	5
1	D101600062	MC	SI     	X	SI	SI	X	BR	8
1	D101600063	AU	BGM7387	M	18	IN	X	BR	1
1	D101600064	AU	FWU0679	M	43	SI	X	BR	5
2	D101600064	MO	SI     	M	SI	SI	X	BR	8
1	D101600065	MO	GDT2718	M	26	SI	X	BR	8
1	D101600066	MO	BPS3487	M	38	SI	X	BR	5
1	D101600067	AU	       	X	SI	SI	X	BR	8
1	D101600068	MO	DLW6953	M	22	SI	X	BR	3
2	D101600068	AU	       	X	SI	SI	X	BR	8
1	D101600069	MO	EXA3453	M	30	SI	X	BR	8
2	D101600069	ON	ECT3039	M	29	SI	X	BR	3
1	D101600070	AU	FGA2382	F	38	SI	X	BR	7
2	D101600070	AU	EBG3825	M	27	SI	X	BR	3
3	D101600070	AU	CVV7657	M	44	SI	X	BR	5
1	D101600071	MO	EPJ1166	M	25	SI	X	BR	4
1	D101600072	AU	FKQ6187	M	40	HA	X	BR	3
2	D101600072	BI	SI     	M	27	NE	X	BR	8
1	D101600073	MO	FAY0278	M	39	SI	X	BR	5
2	D101600073	CA	EQM6954	M	44	SI	X	BR	3
1	D101600074	MO	DRZ1844	M	28	SI	X	BR	7
2	D101600074	AU	CFP3490	F	30	SI	X	BR	6
1	D101600075	AU	DOT2704	F	37	SI	X	BR	7
2	D101600075	ON	FTA5228	M	SI	SI	X	BR	8
1	D101600076	MO	DYW5553	M	39	SI	X	BR	5
2	D101600076	CM	ENQ3428	M	56	SI	X	BR	3
1	D101600077	MO	FVJ9408	M	30	SI	X	BR	5
2	D101600077	AU	EME1316	M	19	IN	X	BR	5
1	D101600078	AU	FFK8019	M	20	SI	X	BR	5
1	D101600079	MO	EXK0460	M	27	SI	X	BR	5
2	D101600079	AU	DHY7879	M	36	IN	X	BR	2
1	D101600080	MO	EOX8335	M	22	HA	X	BR	3
1	D101600081	AU	FRU5975	M	20	SI	X	BR	8
1	D101600082	AU	DCF9458	M	31	SI	X	BR	8
2	D101600082	CA	SI     	M	30	SI	X	BR	5
1	D101600083	MO	DWX7825	M	25	SI	X	BR	5
2	D101600083	AU	       	M	26	SI	X	BR	8
1	D101600084	ON	EFV5748	M	28	SI	X	BR	4
1	D101600085	MO	FEM4555	M	30	SI	X	BR	5
2	D101600085	AU	FIK5109	M	27	SI	X	BR	8
1	D101600086	AU	EUX9249	F	29	SI	X	BR	5
1	D101600087	AU	CLG4917	M	42	IN	X	BR	3
2	D101600087	ON	FFN3767	M	33	SI	X	BR	5
1	D101600088	MO	KZB1247	M	26	SI	X	BR	8
2	D101600088	AU	       	X	SI	SI	X	BR	7
1	D101600089	CM	BAC7101	M	35	SI	X	BR	3
2	D101600089	MO	DRZ2803	X	SI	SI	X	BR	8
1	D101600090	MO	EXL3314	M	SI	SI	X	BR	8
2	D101600090	CM	FNH4163	F	51	SI	X	BR	7
1	D101600091	AU	FHH0605	M	44	SI	X	BR	7
2	D101600091	BI	       	M	33	NE	X	BR	5
1	D101600092	AU	FFT6877	M	58	SI	X	BR	5
2	D101600092	BI	       	M	32	NE	X	BR	3
1	D101600093	AU	       	F	SI	SI	X	BR	8
2	D101600093	BI	       	M	59	NE	X	BR	3
1	D101600094	MO	DAG2626	F	34	SI	X	BR	7
2	D101600094	AU	NMT8378	F	59	SI	X	BR	3
1	D101600095	AU	ARA0251	F	SI	SI	X	BR	8
1	D101600096	AU	FKO8498	M	41	SI	X	BR	5
2	D101600096	MO	       	M	19	SI	X	BR	5
1	D101600097	AU	EZG1386	M	23	SI	X	BR	3
2	D101600097	AU	EQK8928	M	38	SI	X	BR	7
1	D101600098	ON	       	M	SI	SI	X	BR	8
1	D101600099	MO	FKL5266	M	27	SI	X	BR	6
2	D101600099	AU	CXG9624	X	SI	SI	X	BR	8
1	D101600100	AU	CVA3610	M	35	SI	X	BR	8
2	D101600100	CM	EVS0629	M	52	HA	X	BR	5
3	D101600100	CM	FAB5165	M	54	HA	X	BR	7
1	D101600101	MO	DAF5332	M	35	SI	X	BR	5
2	D101600101	AU	ERL0507	M	SI	NE	X	BR	8
1	D101600102	MO	DLZ1895	M	22	SI	X	BR	3
2	D101600102	AU	GGQ1160	M	29	SI	X	BR	5
1	D101600103	MO	DYX2335	M	23	SI	X	BR	5
1	D101600104	AU	JSI8557	M	40	HA	X	BR	5
2	D101600104	AU	LPZ7109	M	40	HA	X	BR	5
1	D101600105	AU	EPO1686	F	72	SI	X	BR	5
1	D101600106	CA	CUD6890	M	52	SI	X	BR	3
2	D101600106	CA	EGK5235	M	42	SI	X	BR	3
1	D101600107	MO	EQE8394	M	22	SI	X	BR	6
2	D101600107	AU	SI     	M	43	SI	X	BR	7
1	D101600108	MO	DOE0400	M	19	SI	X	BR	5
2	D101600108	AU	EUE6797	F	45	SI	X	BR	5
1	D101600109	MO	EQR3796	M	20	SI	X	BR	3
2	D101600109	AU	DON6516	M	21	SI	X	BR	5
1	D101600110	AU	LXH7180	M	22	IN	X	BR	3
1	D101600111	AU	FFZ9202	F	SI	SI	X	BR	8
1	D101600112	MO	EHZ5582	M	30	SI	X	BR	6
2	D101600112	AU	CQX2606	X	SI	SI	X	BR	8
1	D101600113	AU	DJM8758	M	45	SI	X	BR	5
1	D101600114	ON	EMU4404	M	39	SI	X	BR	5
1	D101600115	MO	DYZ8617	M	24	IN	X	BR	3
1	D101600116	ON	ECM4640	M	33	HA	X	BR	3
1	D101600117	AU	EBP5585	F	61	SI	X	BR	5
2	D101600117	BI	SI     	M	SI	NE	X	BR	8
1	D101600118	MO	QDA5020	M	35	SI	X	BR	5
2	D101600118	AU	FAO7550	M	22	SI	X	BR	5
1	D101600119	SI	SI     	X	SI	SI	X	BR	8
1	D101600120	MO	CDP6953	M	23	SI	X	BR	3
2	D101600120	AU	PXC7675	M	37	SI	X	BR	5
1	D101600121	AU	EMQ5485	M	27	SI	X	BR	5
1	D101600122	MO	FXI8389	M	31	SI	X	BR	5
1	D101600123	AU	EPR5750	M	27	SI	X	BR	5
2	D101600123	VA	EQF6765	M	52	SI	X	BR	3
1	D101600124	MO	DYL5111	M	20	SI	X	BR	8
2	D101600124	AU	FTP5910	M	57	SI	X	BR	7
1	D101600125	OU	       	X	SI	SI	X	BR	8
1	D101600126	MO	EXK4825	F	SI	SI	X	BR	8
1	D101600127	MO	EHO5865	M	20	SI	X	BR	5
2	D101600127	AU	FKW5959	M	48	SI	X	BR	7
1	D101600128	MO	FCM5633	M	20	SI	X	BR	8
2	D101600128	AU	EUB6760	M	SI	SI	X	BR	8
1	D101600129	CM	EPG1346	M	54	SI	X	BR	5
2	D101600129	MO	FAP7034	M	20	IN	X	BR	5
1	D101600130	MO	EOJ7713	M	48	SI	X	BR	5
1	D101600131	MO	GHQ3689	M	48	SI	X	BR	6
2	D101600131	MO	       	X	SI	SI	X	BR	8
1	D101600132	MO	EQP5601	M	18	SI	X	BR	3
1	D101600133	MO	DZN5582	M	39	SI	X	BR	7
2	D101600133	CM	EJR9923	M	53	SI	X	BR	3
1	D101600134	AU	ELL4804	F	31	SI	X	BR	7
2	D101600134	AU	FSN2066	X	SI	SI	X	BR	8
1	D101600135	MO	GCS9290	M	41	SI	X	BR	7
2	D101600135	AU	FAE3657	M	18	SI	X	BR	5
1	D101600136	MO	DZQ4170	M	SI	SI	X	BR	5
2	D101600136	AU	GFD0003	M	24	SI	X	BR	8
1	D101600137	MO	DZO3885	M	39	SI	X	BR	5
2	D101600137	AU	EDB7601	M	53	SI	X	BR	3
1	D101600138	MO	BYZ1876	M	SI	SI	X	BR	8
2	D101600138	AU	FKW0373	M	SI	SI	X	BR	7
1	D101600139	MO	GWE6629	M	40	SI	X	BR	5
2	D101600139	AU	       	X	SI	SI	X	BR	8
1	D101600140	CM	JFI9141	M	SI	SI	X	BR	8
1	D101600141	MO	CKW5203	M	27	SI	X	BR	5
2	D101600141	AU	EJJ9834	M	35	HA	X	BR	7
1	D101600142	MO	ECS7608	M	29	SI	X	BR	5
2	D101600142	AU	FXR1344	M	52	SI	X	BR	3
1	D101600143	MO	EXE5755	M	22	IN	X	BR	3
2	D101600143	AU	EZC4419	M	29	IN	X	BR	5
1	D101600144	AU	DPS6719	M	33	SI	X	BR	3
1	D101600145	MO	FJX8057	M	34	SI	X	BR	3
1	D101600146	MO	FTB8695	M	30	SI	X	BR	7
2	D101600146	AU	SI     	X	SI	SI	X	BR	8
1	D101600147	MO	GAQ4163	M	44	SI	X	BR	6
2	D101600147	AU	JIK7018	M	SI	SI	X	BR	8
1	D101600148	MO	FHV1832	M	43	SI	X	BR	8
2	D101600148	CA	BWZ6784	M	55	SI	X	BR	2
1	D101600149	SI	SI     	X	SI	SI	X	BR	8
1	D101600150	AU	FEX0719	M	47	SI	X	BR	7
2	D101600150	MO	       	F	25	SI	X	BR	5
1	D101600151	AU	OLV9164	X	SI	SI	X	BR	8
2	D101600151	AU	BGT2713	M	53	SI	X	BR	3
1	D101600152	MO	OFS4811	M	33	HA	X	BR	8
2	D101600152	AU	DFG8467	M	49	IN	X	BR	8
1	D101600153	AU	EGH7423	M	18	IN	X	BR	3
2	D101600153	AU	BGL4726	M	31	SI	X	BR	3
1	D101600154	MO	EHY7188	M	45	SI	X	BR	3
2	D101600154	SI	       	X	SI	SI	X	BR	8
1	D101600155	OU	DTB8844	M	48	SI	X	BR	3
1	D101600156	MO	EJY2156	M	36	SI	X	BR	8
2	D101600156	CM	EQN9296	M	51	SI	X	BR	7
1	D101600157	MO	BYZ0902	M	24	SI	X	BR	5
2	D101600157	MC	FAP8230	M	43	SI	X	BR	5
1	D101600158	AU	FDO4859	F	57	SI	X	BR	8
2	D101600158	MO	       	M	30	SI	X	BR	6
1	D101600159	MO	FEN0616	M	21	SI	X	BR	7
2	D101600159	AU	       	X	SI	SI	X	BR	8
1	D101600160	MO	EXM0965	M	21	SI	X	BR	3
1	D101600161	MO	EXF1249	M	46	SI	X	BR	8
1	D101600162	MO	ECN6318	M	30	SI	X	BR	8
1	D101600163	AU	ESK1212	F	31	SI	X	BR	5
1	D101600164	CM	DVC4480	M	36	HA	X	BR	5
1	D101600165	AU	EQB5383	M	45	SI	X	BR	8
2	D101600165	AU	FEY6587	M	24	SI	X	BR	5
1	D101600166	MO	DZN7073	M	38	SI	X	BR	2
2	D101600166	AU	       	X	SI	SI	X	BR	8
1	D101600167	MO	ESW1026	M	41	SI	X	BR	2
2	D101600167	AU	FCZ7568	M	SI	SI	X	BR	8
1	D101600168	CA	CBS9239	M	37	IN	X	BR	3
1	D101600169	AU	EQH8184	M	34	HA	X	BR	7
1	D101600170	MO	DZQ4567	M	37	SI	X	BR	5
1	D101600171	AU	EQJ8427	M	37	HA	X	BR	5
1	D101600172	OU	       	M	SI	SI	X	BR	8
1	D101600173	SI	       	X	SI	SI	X	BR	8
1	D101600174	MO	ESW6886	M	36	SI	X	BR	3
2	D101600174	AU	EQA5015	M	24	SI	X	BR	2
1	D101600175	AU	AXP0914	F	32	SI	X	BR	5
2	D101600175	AU	EZC4710	M	25	SI	X	BR	3
1	D101600176	CA	HZV8927	M	27	SI	X	BR	3
1	D101600177	AU	EMW0406	M	SI	SI	X	BR	8
2	D101600177	AU	FQS2619	F	44	SI	X	BR	5
1	D101600178	MC	EMU6937	M	47	SI	X	BR	5
2	D101600178	MO	       	M	SI	SI	X	BR	8
1	D101600179	AU	EJA6773	M	SI	SI	X	BR	8
1	D101600180	AU	DTR3510	F	SI	SI	X	BR	8
1	D101600181	MO	FZU2460	M	30	SI	X	BR	5
2	D101600181	AU	FIA8944	F	62	SI	X	BR	7
1	D101600182	MO	       	M	SI	SI	X	BR	8
2	D101600182	AU	ETP6744	M	67	SI	X	BR	8
1	D101600183	MO	EHG3958	M	27	HA	X	BR	8
2	D101600183	AU	DUU6141	M	28	SI	X	BR	7
1	D101600184	MO	BWX4114	M	SI	SI	X	BR	8
2	D101600184	CM	EZO3196	F	47	SI	X	BR	7
1	D101600185	AU	DWR7077	M	48	IN	X	BR	3
1	D101600186	ON	DTD0089	M	49	SI	X	BR	2
1	D101600187	AU	ETJ1766	M	28	SI	X	BR	3
1	D101600188	AU	FEH2513	M	48	SI	X	BR	8
1	D101600189	MO	DRW7864	M	36	HA	X	BR	5
2	D101600189	AU	PUW3595	M	60	HA	X	BR	8
1	D101600190	AU	FXU1296	M	45	SI	X	BR	3
2	D101600190	ON	ECT4331	M	56	SI	X	BR	3
1	D101600191	AU	DLC9194	M	46	SI	X	BR	7
2	D101600191	ON	FZP2080	M	46	SI	X	BR	3
1	D101600192	AU	DWL5067	M	43	SI	X	BR	7
1	D101600193	SI	       	X	SI	SI	X	BR	8
1	D101600194	MO	FMY3070	M	24	HA	X	BR	5
2	D101600194	AU	FOC7666	M	33	SI	X	BR	5
1	D101600195	AU	DWS3663	M	SI	SI	X	BR	8
2	D101600195	AU	CVT9896	M	33	SI	X	BR	3
1	D101600196	MO	FRS6924	M	27	SI	X	BR	5
1	D101600197	AU	DKS8403	M	20	SI	X	BR	3
1	D101600198	AU	EBA0948	M	34	SI	X	BR	5
2	D101600198	AU	FFS6797	M	22	SI	X	BR	5
1	D101600199	AU	       	M	SI	SI	X	BR	8
1	D101600200	MO	FIF8094	F	33	SI	X	BR	7
2	D101600200	AU	DMV0575	F	62	SI	X	BR	5
1	D101600201	MO	CMI4305	M	30	SI	X	BR	5
2	D101600201	AU	EZB4646	X	SI	SI	X	BR	8
1	D101600202	MO	DOA0887	M	27	SI	X	BR	5
2	D101600202	AU	ELC2147	M	23	SI	X	BR	5
1	D101600203	SI	       	X	SI	SI	X	BR	8
1	D101600204	AU	EMD2290	M	25	SI	X	BR	3
2	D101600204	ON	DTA4694	M	51	SI	X	BR	3
1	D101600205	MO	SI     	M	44	SI	X	BR	5
2	D101600205	AU	EGC0377	M	32	SI	X	BR	5
1	D101600206	AU	EIW5919	M	67	SI	X	BR	8
1	D101600207	MO	BYY0519	M	28	HA	X	BR	4
2	D101600207	MO	EXH3141	M	41	SI	X	BR	8
3	D101600207	ON	DJF7689	M	47	HA	X	BR	5
1	D101600208	AU	ERI7639	M	74	SI	X	BR	7
1	D101600209	MO	DUZ8375	M	35	SI	X	BR	5
1	D101600210	AU	FAO1207	F	27	SI	X	BR	8
1	D101600211	MO	DUV6362	M	21	IN	X	BR	3
2	D101600211	AU	EXZ6272	M	44	SI	X	BR	3
1	D101600212	MO	DBD3468	M	22	SI	X	BR	5
2	D101600212	AU	DUI2306	M	39	SI	X	BR	5
1	D101600213	AU	DIZ6467	M	26	SI	X	BR	5
1	D101600214	BI	       	M	47	NE	X	BR	3
2	D101600214	AU	       	X	SI	SI	X	BR	8
1	D101600215	MO	GGL1920	M	23	SI	X	BR	3
2	D101600215	AU	EUU0325	M	37	SI	X	BR	5
1	D101600216	AU	DFU9934	M	33	HA	X	BR	8
2	D101600216	AU	DIP5196	M	32	SI	X	BR	5
3	D101600216	AU	FPB7245	F	33	SI	X	BR	5
4	D101600216	AU	DKC8338	F	30	SI	X	BR	5
5	D101600216	AU	EUQ0353	M	33	SI	X	BR	5
6	D101600216	AU	FFD7332	F	35	SI	X	BR	5
7	D101600216	AU	CLB0129	M	34	SI	X	BR	5
8	D101600216	AU	BRC1652	M	58	SI	X	BR	5
1	D101600217	MO	DYX0596	M	33	SI	X	BR	8
1	D101600218	MO	EXK3099	M	34	SI	X	BR	6
2	D101600218	CM	EBP5033	M	SI	SI	X	BR	8
1	D101600219	AU	DMJ5550	M	29	IN	X	BR	3
2	D101600219	AU	CRN7562	M	32	IN	X	BR	3
1	D101600220	AU	DRE9914	F	SI	HA	X	BR	8
1	D101600221	AU	EBQ6918	F	20	HA	X	BR	8
1	D101600222	MO	GEU0800	M	41	SI	X	BR	7
2	D101600222	MO	SI     	F	SI	SI	X	BR	8
1	D101600223	MO	KVF2335	M	36	SI	X	BR	3
1	D101600224	AU	AMX9841	M	31	SI	X	BR	8
1	D101600225	MO	FSW4877	M	20	SI	X	BR	6
2	D101600225	ON	DTB1665	M	44	SI	X	BR	8
1	D101600226	MO	EJM9406	M	17	IN	X	BR	5
2	D101600226	AU	FKE4785	F	51	SI	X	BR	7
1	D101600227	MO	ESR3969	M	18	IN	X	BR	5
1	D101600228	ON	ELQ5503	M	66	SI	X	BR	3
1	D101600229	CA	GIK4871	M	43	HA	X	BR	3
1	D101600230	AU	EPA9393	X	SI	SI	X	BR	8
1	D101600231	ON	DTC8431	M	48	SI	X	BR	3
2	D101600231	BI	       	M	14	NE	X	BR	3
1	D101600232	BI	       	M	15	NE	X	BR	5
2	D101600232	SI	       	X	SI	SI	X	BR	8
1	D101600233	MO	EQE8329	M	SI	SI	X	BR	8
1	D101600234	AU	EGT9771	M	35	SI	X	BR	5
1	D101600235	MO	       	X	SI	SI	X	BR	8
1	D101600236	MO	DPZ2663	M	35	HA	X	BR	5
2	D101600236	AU	       	X	SI	SI	X	BR	8
1	D101600237	CM	DJL7581	M	35	SI	X	BR	7
1	D101600238	MO	DOB5686	M	44	SI	X	BR	5
2	D101600238	AU	EEH5117	M	35	SI	X	BR	7
1	D101600239	MO	EJQ9866	M	20	SI	X	BR	3
1	D101600240	MO	SI     	M	32	SI	X	BR	6
2	D101600240	AU	EBB3227	M	61	SI	X	BR	7
1	D101600241	MO	FAY1530	X	SI	SI	X	BR	8
1	D101600242	AU	EEZ5843	M	53	SI	X	BR	7
2	D101600242	MO	EHX4973	M	SI	SI	X	BR	8
1	D101600243	MO	ESW2968	M	24	SI	X	BR	5
2	D101600243	AU	EMY5191	M	23	SI	X	BR	8
1	D101600244	AU	DXF8833	M	31	SI	X	BR	6
1	D101600245	MO	SI     	M	SI	SI	X	BR	8
2	D101600245	AU	SI     	X	SI	SI	X	BR	8
1	D101600246	MO	EXH2783	M	23	SI	X	BR	3
1	D101600247	AU	DJM8789	M	47	SI	X	BR	8
2	D101600247	BI	SI     	M	35	NE	X	BR	8
1	D101600248	MO	FQL1780	M	36	HA	X	BR	5
2	D101600248	AU	DRJ1396	M	28	SI	X	BR	5
1	D101600249	AU	FUP0219	F	33	SI	X	BR	7
2	D101600249	OU	EMU5664	M	SI	SI	X	BR	8
1	D101600250	AU	PVW2600	M	33	SI	X	BR	8
2	D101600250	AU	EMY5756	M	26	SI	X	BR	7
1	D101600251	MO	ECR8032	M	26	SI	X	BR	3
2	D101600251	CM	EEX6437	M	42	IN	X	BR	5
1	D101600252	MO	GKA6080	M	41	SI	X	BR	5
2	D101600252	AU	PYD8638	M	38	SI	X	BR	5
1	D101600253	AU	FRW6771	F	60	SI	X	BR	7
1	D101600254	SI	       	M	22	SI	X	BR	8
2	D101600254	AU	       	X	SI	SI	X	BR	8
1	D101600255	AU	FLS7335	M	24	SI	X	BR	5
1	D101600256	MO	FWS8189	M	45	SI	X	BR	2
2	D101600256	SI	SI     	M	SI	SI	X	BR	8
1	D101600257	AU	DZB8541	F	43	SI	X	BR	7
2	D101600257	MO	       	M	37	SI	X	BR	5
1	D101600258	MC	FCB1870	M	SI	SI	X	BR	8
1	D101600259	MO	DYX8054	M	24	SI	X	BR	5
1	D101600260	MO	EXL1893	M	37	SI	X	BR	7
2	D101600260	AU	EXF2301	M	64	SI	X	BR	7
3	D101600260	AU	FPJ5826	F	38	SI	X	BR	7
1	D101600261	AU	EFA3233	M	40	SI	X	BR	8
2	D101600261	AU	DIF8172	F	32	SI	X	BR	8
1	D101600262	AU	KZP5406	M	69	SI	X	BR	7
1	D101600263	ON	EZL0643	M	46	SI	X	BR	3
2	D101600263	BI	SI     	M	16	NE	X	BR	3
1	D101600264	MO	FAV2534	M	26	SI	X	BR	5
2	D101600264	AU	DIT3586	M	43	SI	X	BR	7
